,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
40062,42,2.2971622943878174,0.007471890188753605,1.2880643606185913,1.2861018180847168,0.2205454558134079,2.26084566116333
40063,42,2.293628454208374,0.0048021115362644196,1.2813763618469238,1.2796449661254883,0.21142777800559998,2.2515711784362793
40064,42,2.283355951309204,0.008962253108620644,1.274746298789978,1.273881435394287,0.217868372797966,2.251012086868286
40065,42,2.2732319831848145,0.015251054428517818,1.2677891254425049,1.26845383644104,0.23052304983139038,2.2462313175201416
40066,42,2.2632675170898438,0.021892517805099487,1.2631759643554688,1.2647240161895752,0.2496475875377655,2.242915630340576
40067,42,2.260986328125,0.027038879692554474,1.2627582550048828,1.263102412223816,0.2626698613166809,2.2446088790893555
40068,42,2.254240036010742,0.031160956248641014,1.262168288230896,1.2620875835418701,0.2814036011695862,2.245515823364258
40069,42,2.2618072032928467,0.03636005148291588,1.2592471837997437,1.2600301504135132,0.3056216239929199,2.257110595703125
40070,42,2.2577109336853027,0.03515399247407913,1.2587705850601196,1.2593121528625488,0.323201447725296,2.2506582736968994
40071,42,2.2511520385742188,0.03296986594796181,1.2592706680297852,1.260172963142395,0.33877259492874146,2.2426910400390625
40072,39,2.241469144821167,0.038463763892650604,1.259974718093872,1.2616019248962402,0.3575802445411682,2.2379395961761475
40073,39,2.234576463699341,0.0520477332174778,1.2619645595550537,1.2640029191970825,0.38577309250831604,2.244009256362915
40074,13,2.1648621559143066,0.005563060753047466,1.5058844089508057,1.5070079565048218,-0.00873355008661747,2.128540515899658
40075,13,2.1581954956054688,-0.022222841158509254,1.5245248079299927,1.5254589319229126,-0.046572282910346985,2.1017754077911377
40076,13,2.1717162132263184,-0.026905586943030357,1.5420846939086914,1.5430573225021362,-0.0407882034778595,2.1072769165039062
40077,13,2.186321258544922,-0.009071215987205505,1.5599548816680908,1.5557183027267456,0.009747989475727081,2.1390810012817383
40078,13,2.2235567569732666,0.02612348273396492,1.5594700574874878,1.5551719665527344,0.09241635352373123,2.2062807083129883
40079,13,2.258300542831421,0.0611739307641983,1.5441867113113403,1.542588710784912,0.17996716499328613,2.2735307216644287
40080,13,2.2960970401763916,0.07870118319988251,1.526548147201538,1.5252500772476196,0.2437710016965866,2.3310463428497314
40081,16,2.3313393592834473,0.0725683718919754,1.5100332498550415,1.5065938234329224,0.270450234413147,2.3585946559906006
40082,16,2.340043067932129,0.0626467689871788,1.4822462797164917,1.479779601097107,0.2784929871559143,2.359492778778076
40083,16,2.342768430709839,0.06113968789577484,1.4427679777145386,1.445376992225647,0.27845486998558044,2.3604888916015625
40084,16,2.3298070430755615,0.060737673193216324,1.4172135591506958,1.4197288751602173,0.2739027738571167,2.3455076217651367
40085,16,2.315156936645508,0.06238838657736778,1.407556176185608,1.4069854021072388,0.26027175784111023,2.3317577838897705
40086,17,2.311741352081299,0.060312096029520035,1.406783938407898,1.4046170711517334,0.24954527616500854,2.3282926082611084
40087,17,2.322089672088623,0.06158071383833885,1.4077394008636475,1.4051576852798462,0.22575774788856506,2.3400003910064697
40088,17,2.335228204727173,0.06517382711172104,1.404436707496643,1.4015603065490723,0.20038512349128723,2.357215166091919
40089,17,2.3477766513824463,0.061017584055662155,1.3939942121505737,1.3920764923095703,0.16953541338443756,2.365037202835083
40090,17,2.3460330963134766,0.05265850946307182,1.378054141998291,1.378385066986084,0.133550226688385,2.354130983352661
40091,17,2.338892936706543,0.04544542729854584,1.3648581504821777,1.3655688762664795,0.1115243211388588,2.337366819381714
40092,50,2.3433468341827393,0.03555202856659889,1.360375165939331,1.3601104021072388,0.09610410779714584,2.3333048820495605
40093,50,2.3471429347991943,0.027991950511932373,1.3591392040252686,1.3581111431121826,0.09671187400817871,2.332592725753784
40094,50,2.3413608074188232,0.0258400347083807,1.3553951978683472,1.355023741722107,0.112407386302948,2.3222286701202393
40095,50,2.3284599781036377,0.023736856877803802,1.3510663509368896,1.3496055603027344,0.13626210391521454,2.3097164630889893
40096,50,2.3312389850616455,0.025839006528258324,1.3419218063354492,1.341060757637024,0.1698976457118988,2.3120813369750977
40097,50,2.331940174102783,0.034989796578884125,1.332147479057312,1.3320157527923584,0.21230801939964294,2.3250551223754883
40098,46,2.326864242553711,0.045673683285713196,1.3235950469970703,1.3237898349761963,0.253134548664093,2.3293721675872803
40099,46,2.3109610080718994,0.04788641631603241,1.3148729801177979,1.316176414489746,0.28788110613822937,2.3135602474212646
40100,46,2.3093209266662598,0.04560712352395058,1.3108887672424316,1.3118832111358643,0.3092772662639618,2.3101699352264404
40101,46,2.3114449977874756,0.05223909020423889,1.3082332611083984,1.3090707063674927,0.33812156319618225,2.3167519569396973
40102,46,2.322664737701416,0.05909726023674011,1.306685209274292,1.306956171989441,0.363349974155426,2.3401405811309814
40103,46,2.336416006088257,0.06577273458242416,1.3032467365264893,1.304477334022522,0.38125428557395935,2.35758113861084
40104,49,2.343601703643799,0.07300585508346558,1.301995873451233,1.3030577898025513,0.39612165093421936,2.3735239505767822
40105,49,2.338918924331665,0.07868686318397522,1.3034381866455078,1.3025833368301392,0.40327802300453186,2.372185468673706
40106,49,2.339221239089966,0.07822456955909729,1.3013261556625366,1.301068663597107,0.40624308586120605,2.3718488216400146
40107,49,2.3282158374786377,0.07694166153669357,1.299181580543518,1.2995232343673706,0.3959924280643463,2.3630740642547607
40108,49,2.331737518310547,0.07615304738283157,1.2977657318115234,1.2973315715789795,0.3811471462249756,2.3627796173095703
40109,49,2.3267362117767334,0.07232876867055893,1.2964040040969849,1.2951841354370117,0.36452239751815796,2.354722738265991
40110,49,2.313892364501953,0.05819600075483322,1.2913899421691895,1.2913881540298462,0.3315874934196472,2.3269331455230713
40111,49,2.3159701824188232,0.0387423075735569,1.2892115116119385,1.288637399673462,0.2967042326927185,2.3119192123413086
40112,42,2.303044080734253,0.022474054247140884,1.2867224216461182,1.286747694015503,0.26621147990226746,2.285540819168091
40113,42,2.2980101108551025,0.010249107144773006,1.2822468280792236,1.2825053930282593,0.24297530949115753,2.267939567565918
40114,42,2.2962470054626465,0.004251148086041212,1.278420329093933,1.277208924293518,0.23140186071395874,2.257631778717041
40115,42,2.2893004417419434,0.00587998004630208,1.2736690044403076,1.2720396518707275,0.23453843593597412,2.2505366802215576
40116,42,2.2795448303222656,0.01567351445555687,1.2684919834136963,1.2674059867858887,0.2544221580028534,2.2543346881866455
40117,42,2.2679147720336914,0.02537059597671032,1.2629704475402832,1.263756275177002,0.27944862842559814,2.252070188522339
40118,42,2.267292022705078,0.03233667463064194,1.261042594909668,1.2613943815231323,0.3037070333957672,2.2593331336975098
40119,42,2.2661800384521484,0.04093332961201668,1.2607173919677734,1.2603520154953003,0.3290806710720062,2.266221284866333
40120,42,2.2752482891082764,0.0487915500998497,1.2580183744430542,1.2589163780212402,0.358585000038147,2.281151533126831
40121,42,2.2719151973724365,0.05067118629813194,1.2575010061264038,1.258008360862732,0.38039398193359375,2.2799859046936035
40122,42,2.2611825466156006,0.05031520128250122,1.2579790353775024,1.2576690912246704,0.399381160736084,2.268047332763672
40123,39,2.2512197494506836,0.054138436913490295,1.257034420967102,1.2584420442581177,0.418075829744339,2.2630693912506104
40124,39,2.2396419048309326,0.06712759286165237,1.2583893537521362,1.2597259283065796,0.4450204074382782,2.266052484512329
40125,13,2.160536289215088,0.012523279525339603,1.4969384670257568,1.4980190992355347,0.04846862703561783,2.135327100753784
40126,13,2.164797782897949,-0.014393297955393791,1.5138781070709229,1.5152153968811035,0.023078113794326782,2.112295389175415
40127,13,2.174670457839966,-0.013709482736885548,1.5313674211502075,1.5324833393096924,0.04274717718362808,2.123563528060913
40128,13,2.1920318603515625,0.006010998506098986,1.5476845502853394,1.5432794094085693,0.1017187088727951,2.1579105854034424
40129,13,2.225472927093506,0.039310429245233536,1.5453413724899292,1.5415453910827637,0.18836309015750885,2.2202398777008057
40130,13,2.2597100734710693,0.06933595985174179,1.5317763090133667,1.5294876098632812,0.27016481757164,2.284162759780884
40131,13,2.301225185394287,0.079983651638031,1.5168507099151611,1.5145334005355835,0.33079689741134644,2.3363664150238037
40132,16,2.3308815956115723,0.0735912099480629,1.4986977577209473,1.494606375694275,0.3563360571861267,2.3604071140289307
40133,16,2.345360517501831,0.06957200169563293,1.463861107826233,1.4623419046401978,0.36998361349105835,2.369466543197632
40134,16,2.3339014053344727,0.0754198431968689,1.4267823696136475,1.4286820888519287,0.37602436542510986,2.3631842136383057
40135,16,2.315488576889038,0.07745353877544403,1.4080650806427002,1.4097728729248047,0.3722311556339264,2.3476574420928955
40136,16,2.3066320419311523,0.08294098824262619,1.4068222045898438,1.4055606126785278,0.36070823669433594,2.344674587249756
40137,17,2.310682535171509,0.08360972255468369,1.4115991592407227,1.4081250429153442,0.34313085675239563,2.3498408794403076
40138,17,2.319544792175293,0.08651819825172424,1.411507248878479,1.4069103002548218,0.3112199306488037,2.360799551010132
40139,17,2.3338680267333984,0.08583424985408783,1.40328049659729,1.3990099430084229,0.2783820629119873,2.3711533546447754
40140,17,2.339129686355591,0.07757781445980072,1.386828899383545,1.3849918842315674,0.23358450829982758,2.3730416297912598
40141,17,2.3343334197998047,0.06586488336324692,1.3697854280471802,1.3701834678649902,0.19184119999408722,2.352438449859619
40142,17,2.336395025253296,0.051728036254644394,1.3590716123580933,1.3599414825439453,0.163712278008461,2.3403775691986084
40143,50,2.3398759365081787,0.039205729961395264,1.3564419746398926,1.3562581539154053,0.1465911567211151,2.33339524269104
40144,50,2.336031198501587,0.03249124810099602,1.3549436330795288,1.3545258045196533,0.14754916727542877,2.323740243911743
40145,50,2.3307483196258545,0.029579220339655876,1.352114200592041,1.3509132862091064,0.16658316552639008,2.316981554031372
40146,46,2.326700448989868,0.027550656348466873,1.3437520265579224,1.3433576822280884,0.19367416203022003,2.3086907863616943
40147,46,2.3198766708374023,0.033064741641283035,1.3342385292053223,1.333725929260254,0.23217307031154633,2.3088083267211914
40148,46,2.3164472579956055,0.045237354934215546,1.3230979442596436,1.323392391204834,0.2753169536590576,2.316037893295288
40149,46,2.308140754699707,0.0545467734336853,1.3130064010620117,1.3141578435897827,0.31682005524635315,2.318927764892578
40150,46,2.3042922019958496,0.05241955444216728,1.3050801753997803,1.3071609735488892,0.34134718775749207,2.311743974685669
40151,46,2.3066539764404297,0.05445730686187744,1.3017568588256836,1.3025577068328857,0.3631024658679962,2.314332962036133
40152,46,2.31447434425354,0.060400158166885376,1.3002525568008423,1.2996768951416016,0.3882935345172882,2.328204870223999
40153,46,2.328662872314453,0.06444422900676727,1.2957390546798706,1.2969317436218262,0.40285688638687134,2.3482794761657715
40154,46,2.333345413208008,0.07163579761981964,1.292562484741211,1.294018268585205,0.41964009404182434,2.3645782470703125
40155,45,2.3426272869110107,0.0797257125377655,1.290677547454834,1.2911791801452637,0.4306270182132721,2.376650094985962
40156,45,2.336895227432251,0.08064225316047668,1.2883408069610596,1.288748860359192,0.4303440451622009,2.3740460872650146
40157,45,2.339881181716919,0.07793431729078293,1.284501075744629,1.2860034704208374,0.41944625973701477,2.3755242824554443
40158,45,2.335937261581421,0.07691653072834015,1.2817524671554565,1.2829874753952026,0.40688425302505493,2.367079734802246
40159,45,2.324496269226074,0.07246334105730057,1.28249990940094,1.2818753719329834,0.38546663522720337,2.3531436920166016
40160,45,2.311459541320801,0.05963641032576561,1.2797353267669678,1.2796499729156494,0.3516768515110016,2.3280069828033447
40161,45,2.309129476547241,0.04030725732445717,1.2778222560882568,1.278080701828003,0.3144558370113373,2.306748628616333
40162,45,2.303349018096924,0.024236325174570084,1.278566598892212,1.2778223752975464,0.2851467728614807,2.2879199981689453
40163,42,2.3018956184387207,0.01314542442560196,1.275072693824768,1.2752336263656616,0.26225370168685913,2.2731618881225586
40164,42,2.299518585205078,0.007622056175023317,1.2723323106765747,1.2720528841018677,0.25317978858947754,2.264176607131958
40165,42,2.288820266723633,0.005767722614109516,1.2687124013900757,1.267877221107483,0.2520580589771271,2.2523632049560547
40166,42,2.27744722366333,0.015651123598217964,1.265440583229065,1.2644600868225098,0.27553030848503113,2.252462148666382
40167,42,2.273402452468872,0.029164325445890427,1.2619348764419556,1.2612833976745605,0.3068443536758423,2.2599289417266846
40168,42,2.272294521331787,0.03830781206488609,1.2598016262054443,1.259730339050293,0.3378967344760895,2.266105890274048
40169,42,2.27549409866333,0.048333801329135895,1.2584046125411987,1.2584363222122192,0.3704240918159485,2.282102108001709
40170,42,2.285632371902466,0.06028138846158981,1.2571505308151245,1.2577641010284424,0.40599292516708374,2.304309844970703
