,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
27137,84,2.6139461994171143,0.03662243112921715,1.2028180360794067,1.2034822702407837,-0.17932043969631195,2.6066746711730957
27138,86,2.6301443576812744,0.04205166921019554,1.2039800882339478,1.203700304031372,-0.18325737118721008,2.6262006759643555
27139,86,2.630143880844116,0.04388032108545303,1.2057092189788818,1.2051284313201904,-0.1935422718524933,2.628297805786133
27140,86,2.6324591636657715,0.0418330617249012,1.2095547914505005,1.207817792892456,-0.21133647859096527,2.629387378692627
27141,86,2.6481406688690186,0.03963378444314003,1.210920810699463,1.2099863290786743,-0.23366758227348328,2.6434807777404785
27142,86,2.6541013717651367,0.03558247163891792,1.213385820388794,1.2115122079849243,-0.2601275146007538,2.649111032485962
27143,86,2.664414644241333,0.028135033324360847,1.2148528099060059,1.2135496139526367,-0.29421791434288025,2.6492955684661865
27144,86,2.674516201019287,0.016318514943122864,1.2162964344024658,1.2152138948440552,-0.33844193816185,2.6445679664611816
27145,68,2.688817262649536,0.0023974087089300156,1.2178900241851807,1.2174569368362427,-0.38567256927490234,2.6497113704681396
27146,68,2.6995720863342285,-0.010800612159073353,1.221508264541626,1.2211439609527588,-0.43075746297836304,2.6496782302856445
27147,68,2.7091877460479736,-0.025692807510495186,1.22835111618042,1.2263851165771484,-0.4727798402309418,2.645448923110962
27148,68,2.7153520584106445,-0.0360214039683342,1.234910488128662,1.2324837446212769,-0.5143210887908936,2.6423771381378174
27149,68,2.710810899734497,-0.04768189415335655,1.2406662702560425,1.2386394739151,-0.545415461063385,2.628392457962036
27150,68,2.7043232917785645,-0.05607936903834343,1.2456932067871094,1.2445175647735596,-0.5602754354476929,2.614978313446045
27151,68,2.693749189376831,-0.0594448558986187,1.2516651153564453,1.2497416734695435,-0.5614501237869263,2.6002774238586426
27152,68,2.68634295463562,-0.05877191200852394,1.2566527128219604,1.2538636922836304,-0.5476272106170654,2.5934455394744873
27153,68,2.7042503356933594,-0.05256203934550285,1.2570160627365112,1.2551827430725098,-0.5178613066673279,2.6158080101013184
27154,68,2.7198445796966553,-0.04068983718752861,1.2546203136444092,1.2538174390792847,-0.4647093117237091,2.644667863845825
27155,68,2.722398281097412,-0.02823866717517376,1.2516807317733765,1.2514030933380127,-0.40162554383277893,2.6581811904907227
27156,68,2.7279412746429443,-0.012270275503396988,1.249926209449768,1.2491718530654907,-0.3336004912853241,2.6747019290924072
27157,68,2.740147829055786,0.005721628665924072,1.2471684217453003,1.246240496635437,-0.2596023678779602,2.7035109996795654
27158,68,2.7570128440856934,0.022220246493816376,1.2422195672988892,1.2422820329666138,-0.18771177530288696,2.7375388145446777
27159,68,2.7673280239105225,0.03678352013230324,1.2391269207000732,1.2386300563812256,-0.12166022509336472,2.763260841369629
27160,68,2.781806230545044,0.05053503066301346,1.2351975440979004,1.234386920928955,-0.06085528805851936,2.7872254848480225
27161,98,2.783437967300415,0.059143293648958206,1.2294524908065796,1.2291942834854126,-0.008651655167341232,2.7986111640930176
27162,98,2.796135187149048,0.06511171162128448,1.2231429815292358,1.2236840724945068,0.037511613219976425,2.8179142475128174
27163,98,2.821784734725952,0.07080544531345367,1.218698501586914,1.2178316116333008,0.08106976747512817,2.852057456970215
27164,98,2.8352115154266357,0.07544033974409103,1.2135368585586548,1.2131131887435913,0.12218426913022995,2.870166778564453
27165,98,2.8433687686920166,0.07995432615280151,1.2080010175704956,1.2079676389694214,0.15497548878192902,2.877453327178955
27166,84,2.587339162826538,0.04516000300645828,1.2219644784927368,1.2213425636291504,-0.034478817135095596,2.58597993850708
27167,84,2.5862951278686523,0.049494899809360504,1.2202744483947754,1.2195786237716675,-0.0033916071988642216,2.589930772781372
27168,84,2.58463191986084,0.052547797560691833,1.2180488109588623,1.2171863317489624,0.016345445066690445,2.5908989906311035
27169,84,2.583371162414551,0.05431288853287697,1.2140494585037231,1.2126708030700684,0.029193943366408348,2.590233087539673
27170,84,2.569045066833496,0.05117049440741539,1.2081118822097778,1.2085142135620117,0.027789385989308357,2.574096918106079
27171,84,2.5672149658203125,0.043385449796915054,1.2041620016098022,1.2045575380325317,0.014831853099167347,2.566136598587036
27172,84,2.5783116817474365,0.03459944576025009,1.202003836631775,1.20216965675354,-0.0084707485511899,2.5700643062591553
27173,84,2.5745978355407715,0.026091132313013077,1.2009388208389282,1.2012804746627808,-0.03390185534954071,2.563436985015869
27174,84,2.5705621242523193,0.02325337752699852,1.2012540102005005,1.2009713649749756,-0.06061457470059395,2.5577707290649414
27175,84,2.5755116939544678,0.02197381854057312,1.2019902467727661,1.2017433643341064,-0.087549589574337,2.555979013442993
27176,84,2.5801165103912354,0.019796328619122505,1.2026735544204712,1.2024922370910645,-0.11189842969179153,2.559293746948242
27177,84,2.5778791904449463,0.017640935257077217,1.2046617269515991,1.2033158540725708,-0.13205485045909882,2.555899143218994
27178,84,2.5843091011047363,0.018532492220401764,1.2037557363510132,1.2028415203094482,-0.14432859420776367,2.5601189136505127
27179,84,2.6034207344055176,0.02370147407054901,1.2014179229736328,1.201066017150879,-0.15204931795597076,2.58091139793396
